ts,invest,money,buy,sell
1282262400,10000.000,10000.000,0.000,0.000
1282867200,10000.000,10000.000,0.000,0.000
1283472000,10000.000,10000.000,0.000,0.000
1284076800,10000.000,10000.000,0.000,0.000
1284681600,10000.000,10000.000,0.000,0.000
1285027200,10000.000,10000.000,0.000,0.000
1285804800,10000.000,10000.000,0.000,0.000
1286496000,10000.000,10000.000,0.000,0.000
1287100800,10000.000,10000.000,10000.000,0.000
1287705600,10000.000,10160.966,0.000,0.000
1288051200,10000.000,10250.503,0.000,0.000
1288137600,10000.000,10201.207,0.000,0.000
1288224000,10000.000,10190.141,0.000,0.000
1288310400,10000.000,10230.382,0.000,0.000
1288569600,10000.000,10321.932,0.000,0.000
1288656000,10000.000,10301.811,0.000,0.000
1288742400,10000.000,10301.811,0.000,0.000
1288828800,10000.000,10362.173,0.000,0.000
1288915200,10000.000,10392.354,0.000,0.000
1289174400,10000.000,10442.656,0.000,0.000
1289260800,10000.000,10513.078,0.000,0.000
1289347200,10000.000,10643.863,0.000,0.000
1289433600,10000.000,10573.441,0.000,0.000
1289520000,10000.000,10261.569,0.000,0.000
1289779200,10000.000,10482.897,0.000,0.000
1289865600,10000.000,10331.992,0.000,0.000
1289952000,10000.000,10080.483,0.000,0.000
1290038400,10000.000,10160.966,0.000,0.000
1290124800,10000.000,10321.932,0.000,0.000
1290384000,10000.000,10372.233,0.000,0.000
1290470400,10000.000,10281.690,0.000,0.000
1290556800,10000.000,10422.535,0.000,0.000
1290643200,10000.000,10503.018,0.000,0.000
1290729600,10000.000,10482.897,0.000,0.000
1290988800,10000.000,10503.018,0.000,0.000
1291075200,10000.000,10342.052,0.000,0.000
1291161600,10000.000,10301.811,0.000,0.000
1291248000,10000.000,10261.569,0.000,0.000
1291334400,10000.000,10201.207,0.000,0.000
1291593600,10000.000,10080.483,0.000,0.000
1291680000,10000.000,10149.899,0.000,0.000
1291766400,10000.000,10140.845,0.000,0.000
1291852800,10000.000,9989.940,0.000,0.000
1291939200,10000.000,10050.302,0.000,0.000
1292198400,10000.000,10241.449,0.000,0.000
1292284800,10000.000,10270.624,0.000,0.000
1292371200,10000.000,10221.328,0.000,0.000
1292457600,10000.000,10190.141,0.000,0.000
1292544000,10000.000,10160.966,0.000,0.000
1292803200,10000.000,10080.483,0.000,0.000
1292889600,10000.000,10100.604,0.000,0.000
1292976000,10000.000,10010.060,0.000,0.000
1293062400,10000.000,9909.457,0.000,0.000
1293148800,10000.000,9808.853,0.000,0.000
1293408000,10000.000,9637.827,0.000,0.000
1293494400,10000.000,9577.465,0.000,0.000
1293580800,10000.000,9688.129,0.000,0.000
1293667200,10000.000,9718.310,0.000,0.000
1293753600,10000.000,9889.336,0.000,0.000
1294099200,10000.000,9919.517,0.000,0.000
1294185600,10000.000,9859.155,0.000,0.000
1294272000,10000.000,9808.853,0.000,0.000
1294358400,10000.000,9768.612,0.000,0.000
1294617600,10000.000,9577.465,0.000,0.000
1294704000,10000.000,9557.344,0.000,0.000
1294790400,10000.000,9567.404,0.000,0.000
1294876800,10000.000,9627.767,0.000,0.000
