ts,invest,money,buy,sell
1452729600,10000.000,19787.460,0.000,0.000
1452816000,10000.000,19787.460,0.000,0.000
1453075200,10000.000,19787.460,0.000,0.000
1453161600,10000.000,19787.460,0.000,0.000
1453248000,10000.000,19787.460,19787.460,0.000
1453334400,10000.000,19201.050,0.000,0.000
1453420800,10000.000,19391.330,0.000,0.000
1453680000,10000.000,19545.285,0.000,0.000
1453766400,10000.000,18699.401,0.000,0.000
1453852800,10000.000,18543.716,0.000,0.000
1453939200,10000.000,18145.857,0.000,0.000
1454025600,10000.000,18647.506,0.000,0.000
1454284800,10000.000,18664.804,0.000,0.000
1454371200,10000.000,19079.962,0.000,0.000
1454457600,10000.000,19079.962,0.000,0.000
1454544000,10000.000,19270.243,0.000,0.000
1454630400,10000.000,19131.857,0.000,0.000
1455494400,10000.000,18958.874,0.000,0.000
1455580800,10000.000,19425.927,0.000,0.000
1455667200,10000.000,19510.688,0.000,0.000
1455753600,10000.000,19408.629,0.000,0.000
1455840000,10000.000,19391.330,0.000,0.000
1456099200,10000.000,19787.460,0.000,0.000
1456185600,10000.000,19771.892,0.000,0.000
1456272000,10000.000,19771.892,0.000,0.000
1456358400,10000.000,18612.909,0.000,0.000
1456444800,10000.000,18751.295,0.000,0.000
1456704000,10000.000,18111.260,0.000,0.000
1456790400,10000.000,18474.523,0.000,0.000
1456876800,10000.000,19252.944,0.000,0.000
1456963200,10000.000,19322.137,0.000,0.000
1457049600,10000.000,19287.541,0.000,0.000
1457308800,10000.000,19443.225,0.000,19443.225
1457395200,10000.000,19443.225,0.000,0.000
1457481600,10000.000,19443.225,0.000,0.000
1457568000,10000.000,19443.225,0.000,0.000
1457654400,10000.000,19443.225,19443.225,0.000
1457913600,10000.000,19689.565,0.000,0.000
1458000000,10000.000,19689.565,0.000,0.000
1458086400,10000.000,19496.012,0.000,0.000
1458172800,10000.000,19881.357,0.000,0.000
1458259200,10000.000,20235.031,0.000,0.000
1458518400,10000.000,20516.561,0.000,0.000
1458604800,10000.000,20516.561,0.000,0.000
1458691200,10000.000,20534.157,0.000,0.000
1458777600,10000.000,20498.966,0.000,0.000
1458864000,10000.000,20622.136,0.000,0.000
1459123200,10000.000,20780.497,0.000,0.000
1459209600,10000.000,20481.370,0.000,0.000
1459296000,10000.000,20903.666,0.000,0.000
1459382400,10000.000,21009.240,0.000,0.000
1459468800,10000.000,20886.071,0.000,0.000
1459814400,10000.000,21202.793,0.000,0.000
1459900800,10000.000,21449.132,0.000,0.000
1459987200,10000.000,21132.410,0.000,0.000
1460073600,10000.000,21009.240,0.000,0.000
1460332800,10000.000,21273.176,0.000,0.000
