ts,invest,money,buy,sell
1469491200,10000.000,14140.000,0.000,0.000
1469577600,10000.000,13870.000,0.000,0.000
1469664000,10000.000,14100.000,0.000,0.000
1469750400,10000.000,14080.000,0.000,0.000
1470009600,10000.000,13819.000,0.000,0.000
1470096000,10000.000,13810.000,0.000,0.000
1470182400,10000.000,13850.000,0.000,0.000
1470268800,10000.000,13839.000,0.000,0.000
1470355200,10000.000,13770.000,0.000,0.000
1470614400,10000.000,13879.000,0.000,0.000
1470700800,10000.000,14060.000,0.000,0.000
1470787200,10000.000,13970.000,0.000,0.000
1470873600,10000.000,13959.000,0.000,0.000
1470960000,10000.000,14030.000,0.000,0.000
1471219200,10000.000,14320.000,0.000,0.000
1471305600,10000.000,14320.000,0.000,0.000
1471392000,10000.000,14370.000,0.000,0.000
1471478400,10000.000,14240.000,0.000,0.000
1471564800,10000.000,14170.000,0.000,0.000
1471824000,10000.000,14130.000,0.000,0.000
1471910400,10000.000,14120.000,0.000,0.000
1471996800,10000.000,14030.000,0.000,0.000
1472083200,10000.000,13919.000,0.000,0.000
1472169600,10000.000,13890.000,0.000,0.000
1472428800,10000.000,13810.000,0.000,0.000
1472515200,10000.000,13819.000,0.000,0.000
1472601600,10000.000,13859.000,0.000,0.000
1472688000,10000.000,13790.000,0.000,0.000
1472774400,10000.000,13710.000,0.000,0.000
1473033600,10000.000,13759.000,0.000,0.000
1473120000,10000.000,13879.000,0.000,0.000
1473206400,10000.000,13799.000,0.000,0.000
1473292800,10000.000,13770.000,0.000,0.000
1473379200,10000.000,13670.000,0.000,0.000
1473638400,10000.000,13370.000,0.000,0.000
1473724800,10000.000,13420.000,0.000,0.000
1473811200,10000.000,13280.000,0.000,0.000
1474243200,10000.000,13440.000,0.000,0.000
1474329600,10000.000,13420.000,0.000,0.000
1474416000,10000.000,13430.000,0.000,0.000
1474502400,10000.000,13540.000,0.000,0.000
1474588800,10000.000,13510.000,0.000,0.000
1474848000,10000.000,13320.000,0.000,0.000
1474934400,10000.000,13410.000,0.000,0.000
1475020800,10000.000,13420.000,0.000,0.000
1475107200,10000.000,13480.000,0.000,0.000
1475193600,10000.000,13650.000,0.000,0.000
1476057600,10000.000,13770.000,0.000,0.000
1476144000,10000.000,13770.000,0.000,0.000
1476230400,10000.000,13750.000,0.000,0.000
1476316800,10000.000,13690.000,0.000,0.000
1476403200,10000.000,13680.000,0.000,0.000
1476662400,10000.000,13590.000,0.000,0.000
1476748800,10000.000,13750.000,0.000,0.000
1476835200,10000.000,13700.000,0.000,0.000
1476921600,10000.000,13700.000,0.000,0.000
1477008000,10000.000,13690.000,0.000,0.000
1477267200,10000.000,13759.000,0.000,0.000
1477353600,10000.000,13970.000,0.000,0.000
1477440000,10000.000,14040.000,0.000,0.000
1477526400,10000.000,14010.000,0.000,0.000
1477612800,10000.000,13990.000,0.000,0.000
1477872000,10000.000,14040.000,0.000,0.000
1477958400,10000.000,14150.000,0.000,0.000
1478044800,10000.000,14030.000,0.000,0.000
